time,surv,COHORT,modifier,se,ci_lower,ci_upper,exposed_surv,exposed_se,reduced_surv_est,reduced_surv_se,reduced_surv_lci,reduced_surv_uci
365,0.9779958538178485,historical,NH White,0.0017361701681391534,0.9745930228172628,0.9813986848184341,0.967687597074292,0.002393950765087734,10.308256743556509,0.002957243161865538,4.512060146300056,16.104453340812967
180,0.9901311940470676,unexposed,Hispanic,7.857988919282591e-4,0.9885910565197967,0.9916713315743385,0.9894506253812011,0.0016760531689164527,0.6805686658665211,0.001851116993490839,-2.947620641375523,4.308757973108566
365,0.9706484441456824,unexposed,Hispanic,0.0021812122038572467,0.966373346783483,0.9749235415078819,0.9686606371407321,0.004834618834602906,1.9878070049502705,0.005303887815004475,-8.407813112458498,12.38342712235904
180,0.9867997077440842,unexposed,NH Black,6.540163481573739e-4,0.9855178592563953,0.9880815562317731,0.9823768760568462,0.0013054304403331,4.422831687238005,0.0014600979481546362,1.5610397088549177,7.284623665621091
365,0.960961312131032,unexposed,NH Black,0.0016463254457882827,0.9577345735504551,0.964188050711609,0.9482673234616593,0.0035572765096965188,12.693988669372658,0.003919770865738026,5.011237772526127,20.376739566219186
180,0.9919830670307733,unexposed,NH White,3.503355973201938e-4,0.9912964218775234,0.9926697121840232,0.9891169108484664,8.664329205010468e-4,2.8661561823069004,9.34580674140906e-4,1.0343780609907247,4.697934303623076
365,0.9760807344128196,unexposed,NH White,8.478163411111784e-4,0.9744190449187372,0.977742423906902,0.967687597074292,0.002393950765087734,8.393137338527644,0.0025396442297926877,3.415434648133977,13.370840028921313
180,0.9929715482087518,exposed,18 to 39,0.0011225021393282692,0.9907714844430993,0.9951716119744044,0.9929715482087518,0.0011225021393282692,0,0.0015874577492308519,NA,NA
365,0.9787630830856698,exposed,18 to 39,0.003305969747950159,0.9722835014457085,0.9852426647256312,0.9787630830856698,0.003305969747950159,0,0.004675347254346277,NA,NA
180,0.9849066364830857,exposed,40 to 64,0.0010358987446436286,0.9828763122519539,0.9869369607142174,0.9849066364830857,0.0010358987446436286,0,0.0014649820539202833,NA,NA
