time,surv,COHORT,modifier,se,ci_lower,ci_upper,cuminc_surv,cuminc_ci_lower,cuminc_ci_upper,exposed_surv,exposed_se,reduced_surv_est,reduced_surv_se,reduced_surv_lci,reduced_surv_uci
365,0.9639426487297365,exposed,NH White,0.00188981442434693,0.9602386805205522,0.9676466169389208,36.05735127026355,39.761319479447835,32.35338306107926,0.9639426487297365,0.00188981442434693,0,0.002672601189279732,NA,NA
180,0.9803679964763282,historical,Hispanic,0.00171555295545054,0.977005574470074,0.9837304184825824,19.63200352367178,22.994425529926144,16.26958151741753,0.9756214431839244,0.00175900291713869,4.74655329240381,0.0024570741147668914,-0.06931197253929722,9.562418557346918
365,0.9630307738683088,historical,Hispanic,0.00311768095514639,0.9569202314809356,0.9691413162556825,36.969226131691066,43.079768519064366,30.85868374431766,0.9542704452557982,0.00318893823334661,8.760328612510637,0.0044597378391764584,0.019242447724778303,17.501414777296496
180,0.9751321765664828,historical,NH Black,0.0018846551596431,0.9714383203303046,0.9788260328026608,24.867823433517344,28.56167966969536,21.173967197339216,0.9663439845184856,0.00180649168281065,8.788192047997189,0.002610620093164345,3.6713766653950737,13.905007430599307
365,0.9533712643764476,historical,NH Black,0.00340246493591171,0.9467025556434002,0.960039973109495,46.62873562355241,53.297444356599776,39.96002689050504,0.9373397776273008,0.00325060969320805,16.031486749146783,0.004705659466821501,6.808394194176643,25.254579304116927
180,0.9861086838416,historical,NH White,0.00100773756816709,0.9841335545021244,0.9880838131810752,13.891316158400112,15.866445497875636,11.9161868189247,0.9808599758265109,0.00103338613807624,5.248708015089143,0.0014434063588135693,2.4196315518145473,8.07778447836374
365,0.9737168451756856,historical,NH White,0.00185367601933697,0.9700837069387797,0.9773499834125916,26.283154824314423,29.916293061220458,22.650016587408395,0.9639426487297365,0.00188981442434693,9.774196445949123,0.002647170818654262,4.585741641386771,14.962651250511476
180,0.9781940788027432,unexposed,Hispanic,9.267626171103846e-4,0.9763776574509888,0.9800105001544976,21.80592119725688,23.6223425490113,19.98949984550247,0.9756214431839244,0.00175900291713869,2.5726356188188193,0.001988210303508085,-1.3242565760570268,6.469527813694666
365,0.9590101825335152,unexposed,Hispanic,0.00169113079231482,0.9556956270874314,0.9623247379795988,40.98981746648478,44.30437291256861,37.67526202040106,0.9542704452557982,0.00318893823334661,4.739737277717038,0.0036096052987570743,-2.335089107846828,11.814563663280902
180,0.9727172138884992,unexposed,NH Black,9.274165709524256e-4,0.9708995108107666,0.9745349169662316,27.28278611150092,29.100489189233357,25.465083033768487,0.9663439845184856,0.00180649168281065,6.373229370013611,0.0020306436654768385,2.3931677856790077,10.353290954348214
365,0.9489433743986434,unexposed,NH Black,0.0016603896212117,0.9456890705407645,0.9521976782565224,51.0566256013566,54.31092945923566,47.802321743477535,0.9373397776273008,0.00325060969320805,11.603596771342595,0.0036501174052084497,4.449366657134034,18.757826885551154
180,0.9855907917655956,unexposed,NH White,4.252642386947e-4,0.9847572891738412,0.9864242943573502,14.40920823440428,15.242710826158689,13.57570564264976,0.9808599758265109,0.00103338613807624,4.730815939084754,0.001117468828684142,2.5405770348638352,6.921054843305672
365,0.9727486720687016,unexposed,NH White,7.733291833144749e-4,0.9712329747212114,0.9742643694161915,27.251327931298476,28.767025278788605,25.735630583808344,0.9639426487297365,0.00188981442434693,8.806023338965186,0.0020419198280626867,4.80386047596232,12.80818620196805
180,0.9871797950676636,exposed,18 to 39,0.00144728153722821,0.9843431753792066,0.9900164147561208,12.820204932336376,15.65682462079343,9.983585243879322,0.9871797950676636,0.00144728153722821,0,0.002046765178520316,NA,NA
365,0.975710228018094,exposed,18 to 39,0.00270792307854814,0.9704027963112348,0.9810176597249534,24.28977198190585,29.597203688765063,18.98234027504664,0.975710228018094,0.00270792307854814,0,0.0038295815435458835,NA,NA
180,0.9711957010158994,exposed,40 to 64,0.00132433170239382,0.9686000585756228,0.973791343456176,28.80429898410064,31.399941424377182,26.208656543824095,0.9711957010158994,0.00132433170239382,0,0.0018728878546059897,NA,NA
365,0.9461228608577686,exposed,40 to 64,0.00238404410935811,0.941450220265872,0.9507955014496654,53.87713914223136,58.54977973412811,49.2044985503346,0.9461228608577686,0.00238404410935811,0,0.0033715475127499253,NA,NA
180,0.9786180803935705,exposed,65 plus,0.00151223482677917,0.975654154596916,0.9815820061902248,21.381919606429655,24.34584540308404,18.41799380977527,0.9786180803935705,0.00151223482677917,0,0.00213862300152403,NA,NA
365,0.9597683610912092,exposed,65 plus,0.00276978040590951,0.954339691250542,0.9651970309318768,40.23163890879067,45.66030874945803,34.8029690681233,0.9597683610912092,0.00276978040590951,0,0.003917061014832485,NA,NA
180,0.9888764832322146,historical,18 to 39,0.00139567276954989,0.9861410148696936,0.9916119515947356,11.123516767785446,13.85898513030648,8.388048405264303,0.9871797950676636,0.00144728153722821,1.6966881645509302,0.0020106034735035924,-2.2440946435161107,5.637470972617971
365,0.9788956587150328,historical,18 to 39,0.00261194385945969,0.9737763428208512,0.9840149746092144,21.104341284967187,26.223657179148763,15.985025390785722,0.975710228018094,0.00270792307854814,3.1854306969387736,0.003762326158681995,-4.1887285740779365,10.559589967955484
