time,surv,COHORT,modifier,se,ci_lower,ci_upper,exposed_surv,exposed_se,reduced_surv_est,reduced_surv_se,reduced_surv_lci,reduced_surv_uci
365,0.9766293778075522,historical,NH White,0.0014303217412860905,0.9738259987083269,0.9794327569067776,0.9624103809171803,0.0019800844834879094,14.218996890371871,0.0024426532388665515,9.431396542193431,19.006597238550313
180,0.9774799290818034,unexposed,Hispanic,9.358690232450273e-4,0.9756456595019964,0.9793141986616103,0.9739305032642425,0.0017899369908623835,3.549425817560903,0.0020198329782254486,-0.4094468197609761,7.508298454882782
365,0.9578547415813533,unexposed,Hispanic,0.001707336523455073,0.9545084234858916,0.9612010596768151,0.9513492932423214,0.0032268634018666224,6.505448339031883,0.0036507047838232397,-0.649933037261667,13.660829715325434
180,0.9725009747272708,unexposed,NH Black,9.375009877782409e-4,0.9706635065557548,0.9743384428987869,0.9642699124367233,0.0018387191628770783,8.231062290547486,0.002063927387777138,4.185764610504295,12.276359970590677
365,0.9487394495470445,unexposed,NH Black,0.0016767189169353245,0.9454531408576543,0.9520257582364348,0.9338248462246546,0.003290823261543207,14.914603322389919,0.0036933594551739257,7.6756187902490245,22.153587854530812
180,0.9855847640002133,unexposed,NH White,4.284265381405176e-4,0.9847450634154368,0.98642446458499,0.9799537526986731,0.0010892268608863227,5.631011301540201,0.0011704548060729816,3.3369198816371566,7.9251027214432455
365,0.9728470495817337,unexposed,NH White,7.772845645189869e-4,0.9713235998295376,0.9743704993339298,0.9624103809171803,0.0019800844834879094,10.436668664553395,0.0021271826099301047,6.2673907490903895,14.605946580016399
180,0.9866427955301796,exposed,18 to 39,0.0015141255437184943,0.9836751639964193,0.98961042706394,0.9866427955301796,0.0015141255437184943,0,0.0021412968790622314,NA,NA
365,0.9747998420173849,exposed,18 to 39,0.002820749210597637,0.9692712751551937,0.9803284088795761,0.9747998420173849,0.002820749210597637,0,0.00398914178968038,NA,NA
180,0.9697035237226034,exposed,40 to 64,0.001343227190953101,0.9670708468052803,0.9723362006399263,0.9697035237226034,0.001343227190953101,0,0.0018996101107941906,NA,NA
365,0.9435957357042146,exposed,40 to 64,0.002402789509190918,0.9388863548037698,0.9483051166046595,0.9435957357042146,0.002402789509190918,0,0.003398057511425589,NA,NA
