time,surv,COHORT,modifier,se,ci_lower,ci_upper,cuminc_surv,cuminc_ci_lower,cuminc_ci_upper,unexposed_surv,unexposed_se,diff_surv_est,diff_surv_se,diff_surv_lci,diff_surv_uci
180,0.9732790891857634,historical,Female,0.00110249558456341,0.9711182375469046,0.9754399408246222,26.720910814236554,28.881762453095373,24.560059175377845,0.9645779211898764,6.44194297464655e-4,8.70116799588705,0.0012769036012431774,6.198436937450421,11.203899054323678
365,0.9508312621200308,historical,Female,0.00193595635100946,0.9470368573964106,0.9546256668436508,49.16873787996923,52.96314260358936,45.37433315634909,0.9352262879622478,0.00109305356990014,15.604974157782948,0.0022232168359575958,11.247469159306059,19.962479156259835
180,0.962543379546912,historical,Male,0.00146400325492624,0.9596739858940072,0.9654127731998168,37.45662045308795,40.32601410599279,34.58722680018311,0.956840915455988,8.85197756456517e-4,5.702464090924009,0.0017108128472951903,2.349270910225436,9.055657271622582
365,0.931605258329004,historical,Male,0.00252975277407837,0.92664703400202,0.936563482655988,68.39474167099601,73.35296599797991,63.43651734401213,0.9215114884619154,0.00152452138711892,10.093769867088543,0.0029536104275513734,4.30469342908785,15.882846305089235
180,0.9645779211898764,unexposed,Female,6.44194297464655e-4,0.9633153235677996,0.9658405188119532,35.422078810123494,36.684676432200305,34.159481188046684,0.9645779211898764,6.44194297464655e-4,0,9.11028312277923e-4,NA,NA
365,0.9352262879622478,unexposed,Female,0.00109305356990014,0.9330839423320706,0.9373686335924252,64.77371203775218,66.91605766792941,62.63136640757494,0.9352262879622478,0.00109305356990014,0,0.0015458111829531058,NA,NA
180,0.956840915455988,unexposed,Male,8.85197756456517e-4,0.9551059597341376,0.9585758711778384,43.15908454401196,44.894040265862415,41.42412882216151,0.956840915455988,8.85197756456517e-4,0,0.0012518586725630424,NA,NA
365,0.9215114884619154,unexposed,Male,0.00152452138711892,0.9185234814495012,0.9244994954743296,78.48851153808457,81.47651855049875,75.50050452567048,0.9215114884619154,0.00152452138711892,0,0.00215599882179142,NA,NA
180,0.9519944519810254,exposed,Hispanic,0.00228539376922106,0.9475151625028598,0.956473741459191,48.00554801897461,52.48483749714017,43.526258540809046,0.9541927660099964,0.00128754786836409,-2.1983140289709713,0.002623128703232717,-7.3396462873070965,2.943018229365154
365,0.9130733089876562,exposed,Hispanic,0.00396697105173528,0.905298188598542,0.92084842937677025,86.92669101234385,94.70181140145806,79.15157062322974,0.9169293836471618,0.00222477272170132,-3.8560746595056594,0.004548238448952738,-12.770622019453027,5.058472700441707
180,0.9373894584071396,exposed,NH Black,0.0024488967880298,0.9325897089007454,0.942189207913534,62.61054159286028,67.41029109925456,57.81079208646611,0.9464725756297984,0.00131899937533945,-9.083117222658753,0.0027815202373106204,-14.534896887787571,-3.631337557529938
365,0.8877440703052151,exposed,NH Black,0.00417529816265582,0.8795606362816935,0.8959275043287367,112.25592969478492,120.43936371830657,104.07249567126333,0.9034379608407104,0.00223651669887823,-15.693890535495303,0.004736572779071197,-24.97757318247485,-6.410207888515757
180,0.9607977508944988,exposed,NH White,0.00145379587814332,0.9579483633324652,0.9636471384565326,39.202249105501075,42.05163666753475,36.3528615434674,0.968724431422526,6.261835849864442e-4,-7.926680528027141,0.0015829176660246678,-11.02919915343549,-4.824161902618792
365,0.928584970941436,exposed,NH White,0.00255295235898106,0.9235812762635868,0.9335886656192856,71.41502905856389,76.41872373641334,66.41133438071445,0.9427128155516784,0.00108560635919477,-14.127844610242413,0.0027741858110716163,-19.56524879994278,-8.690440420542044
180,0.9643601166514228,historical,Hispanic,0.00205648990769745,0.9603294704977656,0.96839076280508,35.63988334857715,39.67052950223427,31.609237194920148,0.9541927660099964,0.00128754786836409,10.167350641426488,0.00242629970403295,5.411803221521906,14.922898061331068
365,0.9349152011293091,historical,Hispanic,0.00360521656401021,0.927849106507382,0.9419812957512363,65.08479887069075,72.15089349261805,58.01870424876354,0.9169293836471618,0.00222477272170132,17.985817482147336,0.004236413593670935,9.682446838552305,26.28918812574237
180,0.9579587338244292,historical,NH Black,0.00214592065847649,0.9537528066201346,0.9621646610287234,42.04126617557091,46.24719337986538,37.83533897127656,0.9464725756297984,0.00131899937533945,11.486158194630836,0.002518875706465492,6.549161809958472,16.423154579303198
365,0.9235621748537374,historical,NH Black,0.00372143028686424,0.9162683055205068,0.930856044186968,76.43782514626263,83.73169447949313,69.14395581303212,0.9034379608407104,0.00223651669887823,20.124214013026997,0.004341779626414914,11.614325945253766,28.63410208080023
180,0.9738443980216122,historical,NH White,0.00112822837332882,0.9716331110435514,0.9760556849996728,26.155601978387843,28.36688895644857,23.944315000327123,0.968724431422526,6.261835849864442e-4,5.119966599086201,0.0012903507835044974,2.5908790634173857,7.649054134755016
365,0.9519205711951656,historical,NH White,0.00199090690146014,0.9480184653717314,0.9558226770185996,48.079428804834514,51.9815346282686,44.17732298140032,0.9427128155516784,0.00108560635919477,9.207755643487193,0.002267653293033514,4.763155189141505,13.652356097832879
180,0.9541927660099964,unexposed,Hispanic,0.00128754786836409,0.9516692185596314,0.9567163134603612,45.80723399000364,48.33078144036862,43.283686539638765,0.9541927660099964,0.00128754786836409,0,0.0018208676576450646,NA,NA
365,0.9169293836471618,unexposed,Hispanic,0.00222477272170132,0.91256890923884,0.9212898580554836,83.07061635283819,87.43109076115996,78.71014194451642,0.9169293836471618,0.00222477272170132,0,0.0031463037562277103,NA,NA
180,0.9464725756297984,unexposed,NH Black,0.00131899937533945,0.9438873843585022,0.9490577669010944,53.52742437020175,56.11261564149783,50.942233098905554,0.9464725756297984,0.00131899937533945,0,0.0018653468053666906,NA,NA
365,0.9034379608407104,unexposed,NH Black,0.00223651669887823,0.8990544686600865,0.907821453021334,96.56203915928974,100.94553133991346,92.178546978666,0.9034379608407104,0.00223651669887823,0,0.0031629122480274965,NA,NA
180,0.968724431422526,unexposed,NH White,6.261835849864442e-4,0.9674971341482425,0.9699517286968096,31.275568577474044,32.502865851757655,30.048271303190432,0.968724431422526,6.261835849864442e-4,0,8.85557318423235e-4,NA,NA
365,0.9427128155516784,unexposed,NH White,0.00108560635919477,0.940585066186269,0.944840564917088,57.2871844483216,59.414933813730975,55.1594350829121,0.9427128155516784,0.00108560635919477,0,0.0015352792365717217,NA,NA
180,0.9730430350035564,exposed,18 to 39,0.00221074942271235,0.9687100457561972,0.9773760242509152,26.956964996443737,31.289954243802654,22.623975749084813,0.9775608995246776,0.00131238133757891,-4.51786452112124,0.00257094492069519,-9.556916565683812,0.521187523441333
365,0.9504363162091084,exposed,18 to 39,0.00398217276932921,0.9426314010010068,0.9582412314172096,49.56368379089171,57.36859899899316,41.758768582790374,0.958616772793652,0.00237528086439193,-8.180456584543583,0.0046367724927511315,-17.2685306703358,0.907617501248634
180,0.9460779424505208,exposed,40 to 64,0.00177022057833409,0.9426083738722943,0.9495475110287472,53.9220575494791,57.39162612770554,50.45248897125265,0.9549636720657234,9.251191853983996e-4,-8.88572961520262,0.0019973798845361584,-12.80059418889349,-4.9708650415117495
365,0.9026261129837528,exposed,40 to 64,0.00304010740839009,0.8966676119541749,0.9085846140133308,97.37388701624717,103.33238804582513,91.4153859866692,0.9181917783553192,0.00157592828432396,-15.56566537156634,0.003424295987773337,-22.27728550760208,-8.8540452355306
180,0.9573290172206312,exposed,65 plus,0.00197728383492223,0.9534536121169704,0.961204422324292,42.67098277936876,46.54638788302956,38.79557767570796,0.9625045345958616,0.00117410001207623,-5.175517375230365,0.002299600444034173,-9.682734245537343,-0.6683005049233862
365,0.9223662837880976,exposed,65 plus,0.00347195217632582,0.9155613825664536,0.9291711850097416,77.63371621190241,84.43861743354653,70.8288149902584,0.931546304085594,0.0020628884897761,-9.180020297496426,0.004038559252498881,-17.095596432394235,-1.2644441625986202
180,0.9825980289060589,historical,18 to 39,0.00165072279560506,0.9793626716782136,0.985833386133904,17.40197109394126,20.63732832178644,14.166613866096078,0.9775608995246776,0.00131238133757891,5.0371293813812335,0.0021088457798415687,0.903791652891759,9.170467109870708
365,0.9677965552853688,historical,18 to 39,0.0030069952166799,0.961902952958992,0.9736901576117456,32.203444714631324,38.09704704100814,26.309842388254513,0.958616772793652,0.00237528086439193,9.179782491716804,0.0038319680867515415,1.669125041683782,16.690439941749826
180,0.9645429621674813,historical,40 to 64,0.00141588331184985,0.9617678818699442,0.9673180424650182,35.45703783251874,38.23211813005578,32.68195753498182,0.9549636720657234,9.251191853983996e-4,9.579290101757842,0.001691322281520319,6.264298429978017,12.894281773537669
365,0.9351793724455424,historical,40 to 64,0.00245666645480907,0.9303643946720888,0.9399943502189958,64.82062755445772,69.63560532791114,60.0056497810042,0.9181917783553192,0.00157592828432396,16.98759409022321,0.002918691492350027,11.266958765217161,22.708229415229265
180,0.967509218647033,historical,65 plus,0.00168056220801463,0.9642153772455452,0.9708030600485208,32.49078135296701,35.78462275445471,29.196939951479205,0.9625045345958616,0.00117410001207623,5.004684051171382,0.0020500732117084046,0.986540556222909,9.022827546119855
365,0.940483821077915,historical,65 plus,0.00296361885535334,0.9346752348575186,0.9462924072983112,59.51617892208505,65.32476514248143,53.707592701688675,0.931546304085594,0.0020628884897761,8.937516992320926,0.003610892637708377,1.860167422412507,16.014866562229347
180,0.9775608995246776,unexposed,18 to 39,0.00131238133757891,0.9749886793690404,0.9801331196803148,22.43910047532227,25.011320630959453,19.866880319685087,0.9775608995246776,0.00131238133757891,0,0.0018559874866094378,NA,NA
365,0.958616772793652,unexposed,18 to 39,0.00237528086439193,0.9539613078462764,0.9632722377410272,41.38322720634813,46.038692153723474,36.727762258972675,0.958616772793652,0.00237528086439193,0,0.003359154412868356,NA,NA
180,0.9549636720657234,unexposed,40 to 64,9.251191853983996e-4,0.9531504717809356,0.9567768723505112,45.036327934276585,46.84952821906441,43.22312764948866,0.9549636720657234,9.251191853983996e-4,0,0.0013083160988019665,NA,NA
365,0.9181917783553192,unexposed,40 to 64,0.00157592828432396,0.915103015675826,0.921280541034812,81.80822164468094,84.89698432417391,78.71945896518807,0.9181917783553192,0.00157592828432396,0,0.0022286991530183074,NA,NA
180,0.9625045345958616,unexposed,65 plus,0.00117410001207623,0.960203340857944,0.9648057283337792,37.49546540413839,39.79665914205588,35.194271666220914,0.9625045345958616,0.00117410001207623,0,0.0016604281606606192,NA,NA
365,0.931546304085594,unexposed,65 plus,0.0020628884897761,0.9275031169415106,0.9355894912296772,68.45369591440608,72.49688305848944,64.41050877032272,0.931546304085594,0.0020628884897761,0,0.0029173648799047124,NA,NA
180,0.9398339372503242,exposed,Hospitalized,0.00246307238045801,0.9350064040933111,0.9446614704073372,60.166062749675845,64.99359590668885,55.33852959266272,0.953804005901566,0.00107592340353282,-13.97006865124184,0.0026878126277039356,-19.238181401541553,-8.701955900942128
365,0.8917154708340391,exposed,Hospitalized,0.00420105280336799,0.8834815586422868,0.8999493830257914,108.28452916596088,116.51844135771316,100.05061697420858,0.9160255840963958,0.00182108591274988,-24.31011326235666,0.004578776971889121,-33.28451612725934,-15.335710397453981
180,0.9593881125942076,exposed,Not Hospitalized,0.00118300664899854,0.9570694621686988,0.961706763019716,40.611887405792466,42.93053783130107,38.29323698028397,0.9643577878566278,6.162677634458719e-4,-4.969675262420203,0.0013339005539534541,-7.584120348168973,-2.355230176671433
365,0.9258787903740666,exposed,Not Hospitalized,0.00206175565107868,0.9218378235530305,0.9299197571951028,74.12120962593337,78.16217644696954,70.08024280489722,0.934714465050128,0.00106299120490931,-8.83567467606139,0.0023196522727489603,-13.382193130649352,-4.289156221473427
180,0.9506232492697528,historical,Hospitalized,0.00359258172046497,0.9435819184861244,0.9576645800533812,49.37675073024717,56.41808151387551,42.335419946618934,0.953804005901566,0.00107592340353282,-3.180756631813164,0.003750233937834904,-10.531215149969576,4.169701886343248
365,0.9104481306950022,historical,Hospitalized,0.00623240926383676,0.8982328330009683,0.922663428389036,89.55186930499781,101.76716699903166,77.33657161096397,0.9160255840963958,0.00182108591274988,-5.577453401393595,0.0064930177216433295,-18.303768135814522,7.148861333027331
180,0.9725596355334596,historical,Not Hospitalized,9.005850951115213e-4,0.9707945211820276,0.9743247498848918,27.440364466540306,29.20547881797242,25.675250115108184,0.9643577878566278,6.162677634458719e-4,8.201847676831742,0.0010912559139815029,6.062986085427996,10.340709268235488
365,0.9494361480967216,historical,Not Hospitalized,0.00156608051407501,0.9463666866922446,0.9525056095011986,50.56385190327839,53.63331330775545,47.49439049880144,0.934714465050128,0.00106299120490931,14.721683046593604,0.0018927647709844966,11.01186409546399,18.431501997723217
180,0.953804005901566,unexposed,Hospitalized,0.00107592340353282,0.951695234780518,0.955912777022614,46.195994098434,48.30476521948213,44.087222977385984,0.953804005901566,0.00107592340353282,0,0.0015215854693507343,NA,NA
365,0.9160255840963958,unexposed,Hospitalized,0.00182108591274988,0.9124563212946528,0.9195948468981388,83.97441590360421,87.54367870534719,80.40515310186113,0.9160255840963958,0.00182108591274988,0,0.002575404396057467,NA,NA
180,0.9643577878566278,unexposed,Not Hospitalized,6.162677634458719e-4,0.9631499252354409,0.9655656504778148,35.642212143372156,36.850074764559146,34.43434952218527,0.9643577878566278,6.162677634458719e-4,0,8.715342291184864e-4,NA,NA
365,0.934714465050128,unexposed,Not Hospitalized,0.00106299120490931,0.9326310405726228,0.9367978895276332,65.28553494987199,67.36895942737708,63.202110472366904,0.934714465050128,0.00106299120490931,0,0.0015032965786660637,NA,NA
180,0.9562591475853812,exposed,Overlap,0.00105566510999963,0.9541900819900464,0.958328213180716,43.74085241461878,45.8099180099536,41.671786819283966,0.9611466980929072,5.840616209732491e-4,-4.887550507525984,0.0012064645877788664,-7.252221099572561,-2.5228799154794057
365,0.9204245053828785,exposed,Overlap,0.00181280242846886,0.9168714779119926,0.923977532853764,79.57549461712165,83.12852208800736,76.02246714623595,0.92907445467498,9.892464027785738e-4,-8.6499492921015,0.0020651540112236045,-12.697651154099765,-4.602247430103235
180,0.9682435555138328,historical,Overlap,0.00109424694828776,0.966098870904996,0.9703882401226696,31.75644448616721,33.90112909500409,29.611759877330336,0.9611466980929072,5.840616209732491e-4,7.096857420925584,0.0012403646080612648,4.665742789125505,9.527972052725664
365,0.9417398473993632,historical,Overlap,0.00187951778157874,0.938056060239166,0.94542363455956,58.260152600636886,61.9439397608339,54.57636544043998,0.92907445467498,9.892464027785738e-4,12.665392724383274,0.0021239575176262393,8.502435989835844,16.828349458930703
180,0.9611466980929072,unexposed,Overlap,5.840616209732491e-4,0.9600019583510474,0.9622914378347668,38.853301907092906,39.9980416489526,37.70856216523333,0.9611466980929072,5.840616209732491e-4,0,8.25987865641983e-4,NA,NA
365,0.92907445467498,unexposed,Overlap,9.892464027785738e-4,0.9271355673536982,0.9310133419962616,70.92554532502004,72.86443264630182,68.98665800373827,0.92907445467498,9.892464027785738e-4,0,0.0013990056793382565,NA,NA
