time,surv,COHORT,modifier,se,ci_lower,ci_upper,cuminc_surv,cuminc_ci_lower,cuminc_ci_upper,historical_surv,historical_se,higher_surv_est,higher_surv_se,higher_surv_lci,higher_surv_uci
180,0.9607977508944988,exposed,NH White,0.00145379587814332,0.9579483633324652,0.9636471384565326,39.202249105501075,42.05163666753475,36.3528615434674,0.9738443980216122,0.00112822837332882,-13.046647127113342,0.0018402232793035473,-16.653484754548295,-9.43980949967839
365,0.928584970941436,exposed,NH White,0.00255295235898106,0.9235812762635868,0.9335886656192856,71.41502905856389,76.41872373641334,66.41133438071445,0.9519205711951656,0.00199090690146014,-23.335600253729606,0.0032374798899002556,-29.681060837934105,-16.990139669525103
180,0.9643601166514228,historical,Hispanic,0.00205648990769745,0.9603294704977656,0.96839076280508,35.63988334857715,39.67052950223427,31.609237194920148,0.9643601166514228,0.00205648990769745,0,0.0029083159183491284,NA,NA
365,0.9349152011293091,historical,Hispanic,0.00360521656401021,0.927849106507382,0.9419812957512363,65.08479887069075,72.15089349261805,58.01870424876354,0.9349152011293091,0.00360521656401021,0,0.005098546160115369,NA,NA
180,0.9579587338244292,historical,NH Black,0.00214592065847649,0.9537528066201346,0.9621646610287234,42.04126617557091,46.24719337986538,37.83533897127656,0.9579587338244292,0.00214592065847649,0,0.0030347900989940546,NA,NA
365,0.9235621748537374,historical,NH Black,0.00372143028686424,0.9162683055205068,0.930856044186968,76.43782514626263,83.73169447949313,69.14395581303212,0.9235621748537374,0.00372143028686424,0,0.005262897183109405,NA,NA
180,0.9738443980216122,historical,NH White,0.00112822837332882,0.9716331110435514,0.9760556849996728,26.155601978387843,28.36688895644857,23.944315000327123,0.9738443980216122,0.00112822837332882,0,0.0015955558670157526,NA,NA
365,0.9519205711951656,historical,NH White,0.00199090690146014,0.9480184653717314,0.9558226770185996,48.079428804834514,51.9815346282686,44.17732298140032,0.9519205711951656,0.00199090690146014,0,0.0028155675414671248,NA,NA
180,0.9541927660099964,unexposed,Hispanic,0.00128754786836409,0.9516692185596314,0.9567163134603612,45.80723399000364,48.33078144036862,43.283686539638765,0.9643601166514228,0.00205648990769745,-10.167350641426488,0.00242629970403295,-14.922898061331068,-5.411803221521906
365,0.9169293836471618,unexposed,Hispanic,0.00222477272170132,0.91256890923884,0.9212898580554836,83.07061635283819,87.43109076115996,78.71014194451642,0.9349152011293091,0.00360521656401021,-17.985817482147336,0.004236413593670935,-26.28918812574237,-9.682446838552305
180,0.9464725756297984,unexposed,NH Black,0.00131899937533945,0.9438873843585022,0.9490577669010944,53.52742437020175,56.11261564149783,50.942233098905554,0.9579587338244292,0.00214592065847649,-11.486158194630836,0.002518875706465492,-16.423154579303198,-6.549161809958472
365,0.9034379608407104,unexposed,NH Black,0.00223651669887823,0.8990544686600865,0.907821453021334,96.56203915928974,100.94553133991346,92.178546978666,0.9235621748537374,0.00372143028686424,-20.124214013026997,0.004341779626414914,-28.63410208080023,-11.614325945253766
180,0.968724431422526,unexposed,NH White,6.261835849864442e-4,0.9674971341482425,0.9699517286968096,31.275568577474044,32.502865851757655,30.048271303190432,0.9738443980216122,0.00112822837332882,-5.119966599086201,0.0012903507835044974,-7.649054134755016,-2.5908790634173857
365,0.9427128155516784,unexposed,NH White,0.00108560635919477,0.940585066186269,0.944840564917088,57.2871844483216,59.414933813730975,55.1594350829121,0.9519205711951656,0.00199090690146014,-9.207755643487193,0.002267653293033514,-13.652356097832879,-4.763155189141505
180,0.9730430350035564,exposed,18 to 39,0.00221074942271235,0.9687100457561972,0.9773760242509152,26.956964996443737,31.289954243802654,22.623975749084813,0.9825980289060589,0.00165072279560506,-9.554993902502474,0.0027590394629205964,-14.962711249826842,-4.147276555178104
365,0.9504363162091084,exposed,18 to 39,0.00398217276932921,0.9426314010010068,0.9582412314172096,49.56368379089171,57.36859899899316,41.758768582790374,0.9677965552853688,0.0030069952166799,-17.360239076260385,0.004989961943534526,-27.140564485588055,-7.5799136669327165
180,0.9460779424505208,exposed,40 to 64,0.00177022057833409,0.9426083738722943,0.9495475110287472,53.9220575494791,57.39162612770554,50.45248897125265,0.9645429621674813,0.00141588331184985,-18.465019716960462,0.002266805339841156,-22.90795818304913,-14.022081250871798
365,0.9026261129837528,exposed,40 to 64,0.00304010740839009,0.8966676119541749,0.9085846140133308,97.37388701624717,103.33238804582513,91.4153859866692,0.9351793724455424,0.00245666645480907,-32.55325946178955,0.003908639549092814,-40.21419297801147,-24.892325945567638
180,0.9573290172206312,exposed,65 plus,0.00197728383492223,0.9534536121169704,0.961204422324292,42.67098277936876,46.54638788302956,38.79557767570796,0.967509218647033,0.00168056220801463,-10.180201426401748,0.002594983756953359,-15.26636959003033,-5.094033262773164
365,0.9223662837880976,exposed,65 plus,0.00347195217632582,0.9155613825664536,0.9291711850097416,77.63371621190241,84.43861743354653,70.8288149902584,0.940483821077915,0.00296361885535334,-18.117537289817353,0.004564809813617588,-27.064564524507826,-9.170510055126883
180,0.9825980289060589,historical,18 to 39,0.00165072279560506,0.9793626716782136,0.985833386133904,17.40197109394126,20.63732832178644,14.166613866096078,0.9825980289060589,0.00165072279560506,0,0.0023344745652631063,NA,NA
365,0.9677965552853688,historical,18 to 39,0.0030069952166799,0.961902952958992,0.9736901576117456,32.203444714631324,38.09704704100814,26.309842388254513,0.9677965552853688,0.0030069952166799,0,0.004252533417419738,NA,NA
180,0.9645429621674813,historical,40 to 64,0.00141588331184985,0.9617678818699442,0.9673180424650182,35.45703783251874,38.23211813005578,32.68195753498182,0.9645429621674813,0.00141588331184985,0,0.0020023613823557922,NA,NA
365,0.9351793724455424,historical,40 to 64,0.00245666645480907,0.9303643946720888,0.9399943502189958,64.82062755445772,69.63560532791114,60.0056497810042,0.9351793724455424,0.00245666645480907,0,0.003474251018618017,NA,NA
180,0.967509218647033,historical,65 plus,0.00168056220801463,0.9642153772455452,0.9708030600485208,32.49078135296701,35.78462275445471,29.196939951479205,0.967509218647033,0.00168056220801463,0,0.0023766738669859645,NA,NA
365,0.940483821077915,historical,65 plus,0.00296361885535334,0.9346752348575186,0.9462924072983112,59.51617892208505,65.32476514248143,53.707592701688675,0.940483821077915,0.00296361885535334,0,0.004191189978945321,NA,NA
180,0.9775608995246776,unexposed,18 to 39,0.00131238133757891,0.9749886793690404,0.9801331196803148,22.43910047532227,25.011320630959453,19.866880319685087,0.9825980289060589,0.00165072279560506,-5.0371293813812335,0.0021088457798415687,-9.170467109870708,-0.903791652891759
365,0.958616772793652,unexposed,18 to 39,0.00237528086439193,0.9539613078462764,0.9632722377410272,41.38322720634813,46.038692153723474,36.727762258972675,0.9677965552853688,0.0030069952166799,-9.179782491716804,0.0038319680867515415,-16.690439941749826,-1.669125041683782
180,0.9549636720657234,unexposed,40 to 64,9.251191853983996e-4,0.9531504717809356,0.9567768723505112,45.036327934276585,46.84952821906441,43.22312764948866,0.9645429621674813,0.00141588331184985,-9.579290101757842,0.001691322281520319,-12.894281773537669,-6.264298429978017
365,0.9181917783553192,unexposed,40 to 64,0.00157592828432396,0.915103015675826,0.921280541034812,81.80822164468094,84.89698432417391,78.71945896518807,0.9351793724455424,0.00245666645480907,-16.98759409022321,0.002918691492350027,-22.708229415229265,-11.266958765217161
180,0.9625045345958616,unexposed,65 plus,0.00117410001207623,0.960203340857944,0.9648057283337792,37.49546540413839,39.79665914205588,35.194271666220914,0.967509218647033,0.00168056220801463,-5.004684051171382,0.0020500732117084046,-9.022827546119855,-0.986540556222909
365,0.931546304085594,unexposed,65 plus,0.0020628884897761,0.9275031169415106,0.9355894912296772,68.45369591440608,72.49688305848944,64.41050877032272,0.940483821077915,0.00296361885535334,-8.937516992320926,0.003610892637708377,-16.014866562229347,-1.860167422412507
